-7.00E-01,3.38E-01
-6.93E-01,4.87E-01
-3.55E-01,4.95E-01
2.64E-01,5.90E-02
2.21E-01,3.64E-02
1.22E-01,1.12E-01
1.42E-01,5.72E-02
1.41E-01,6.59E-02
1.19E-01,8.91E-02
5.08E-01,1.19E-01
4.93E-01,1.73E-01
4.53E-01,1.02E-01
4.34E-01,9.37E-02
5.89E-01,1.57E-01
1.06E-01,1.66E-01
6.58E-01,1.36E-01
1.22E-01,1.58E-01
1.22E-01,1.55E-01
7.74E-02,1.92E-01
1.48E-01,1.51E-01
8.91E-02,2.11E-01
1.21E-01,1.76E-01
1.39E-01,1.44E-01
9.83E-02,2.23E-01
1.77E-01,1.32E-01
1.86E-01,1.24E-01
1.05E-01,2.01E-01
2.83E-02,2.30E-01
1.38E-01,1.79E-01
3.09E-01,1.86E-01
-2.24E-01,1.88E-01
-2.08E-01,1.68E-01
1.17E-01,1.94E-01
-1.73E-01,1.33E-01
2.33E-01,2.22E-01
-3.14E-02,2.40E-01
-1.35E-01,1.98E-01
7.66E-02,2.02E-01
-3.02E-01,1.93E-01
5.44E-02,1.84E-01
-2.59E-01,2.06E-01
5.20E-02,2.16E-01
4.45E-02,2.00E-01
-2.23E-01,1.46E-01
7.43E-02,1.99E-01
7.59E-02,2.04E-01
-7.33E-02,2.28E-01
-1.70E-01,2.53E-01
-1.40E-01,2.39E-01
1.40E-01,1.78E-01
8.42E-02,2.00E-01
-1.66E-01,1.86E-01
-2.78E-01,1.98E-01
-2.45E-01,2.01E-01
-3.58E-01,1.83E-01
-2.96E-01,2.51E-01
-1.64E-01,2.06E-01
-2.67E-01,2.14E-01
-1.60E-01,2.39E-01
7.79E-02,1.98E-01
4.50E-02,2.01E-01
3.58E-02,1.83E-01
-9.60E-02,2.51E-01
6.38E-02,2.06E-01
2.67E-02,2.14E-01
-6.03E-02,2.39E-01
-4.79E-01,1.98E-01
-3.45E-01,2.01E-01
-3.58E-01,1.83E-01
-2.96E-01,2.51E-01
-1.64E-01,2.06E-01
-1.27E-01,2.14E-01
-2.60E-01,2.39E-01
3.64E-01,-2.06E-01
3.27E-01,-2.14E-01
2.80E-01,-2.39E-01
-1.64E-01,2.06E-01
-1.27E-01,2.14E-01
-2.60E-01,2.39E-01
3.64E-01,-2.06E-01
3.27E-01,-2.14E-01
2.80E-01,-2.39E-01
-1.64E-01,2.06E-01
-1.27E-01,2.14E-01
-2.60E-01,2.39E-01
3.64E-01,-2.06E-01
3.27E-01,-2.14E-01
2.80E-01,-2.39E-01
-1.64E-01,2.06E-01
-1.27E-01,2.14E-01
-2.60E-01,2.39E-01
3.64E-01,-2.06E-01
-3.27E-01,-2.14E-01
2.80E-01,-2.39E-01
-4.64E-01,2.06E-01
-4.27E-01,2.14E-01
-3.60E-01,2.39E-01
-3.64E-01,-2.06E-01
-7.64E-01,-2.06E-01
-6.64E-01,-2.06E-01
